address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-03-20T00:00:00Z,2016-11-03T15:09:03Z,,,4,Adequate is the word I'd use.,Lobby under renovation,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-05-16T00:00:00Z,2016-11-03T15:09:03Z,,,5,all good.,Lobby under renovation,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-08-23T00:00:00Z,2016-11-03T15:09:03Z,,,4,very nice.,"large, clean and comfortable room.",,Diping,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-04-05T00:00:00Z,2016-11-03T15:09:03Z,,,5,"We stayed here the night before a 5k Color Run. The room was very clean - but my son did find a skittle under the bed, wedged into the corner. I think it's his goal to find 'anything' when he enters a hotel room. The beds were very comfy as were the pillows, and we were even able to enjoy the pool for a while. All in all this was a very nice hotel and the staff was great. They didn't even cringe when we walked back in after the run covered in wild colors :-)",Great location and excellent staff,,Loraine,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-10-17T00:00:00Z,2016-11-03T15:09:03Z,,,4,Clean comfortable room with pleasant staff. No problems.,A-OK,,Richard,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-05-03T00:00:00Z,2016-11-03T15:09:03Z,,,3,"We stayed at this property to attend an event about 20 miles away. It's close to the highway, which was convenient for us. Room was quite comfortable and had relatively new furnishings. However, upon arrival we were greeted by a large roll away bed standing on end (i.e., it blocked part of the entry and wouldn't have fit in room if it were set up). When I went to front desk to see about having it removed, I had to wait about 10 minutes for desk person who apparently was only staff person on duty and was working desk and dealing with room issues - she went with me to room to remove bed. Also, lobby was a little iffy - lobby restroom was not clean and, there was a carpet runner in the lobby that was really several pieces of leftover wall-to-wall remnants that had been hand cut - a bit tacky and a tripping hazard. Finally, a couple had a huge, screaming fight in the middle of the night, which I found quite disturbing because I was concerned it could turn violent - not hotel's fault but still... Would return but probably only if there is no other option.","Room good, but front desk MIA and sketchy lobby",,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-10-02T00:00:00Z,2016-11-03T15:09:03Z,,,4,"We stayed at this property to attend an event about 20 miles away. It's close to the highway, which was convenient for us. Room was quite comfortable and had relatively new furnishings. However, upon arrival we were greeted by a large roll away bed standing on end (i.e., it blocked part of the entry and wouldn't have fit in room if it were set up). When I went to front desk to see about having it removed, I had to wait about 10 minutes for desk person who apparently was only staff person on duty and was working desk and dealing with room issues - she went with me to room to remove bed. Also, lobby was a little iffy - lobby restroom was not clean and, there was a carpet runner in the lobby that was really several pieces of leftover wall-to-wall remnants that had been hand cut - a bit tacky and a tripping hazard. Finally, a couple had a huge, screaming fight in the middle of the night, which I found quite disturbing because I was concerned it could turn violent - not hotel's fault but still... Would return but probably only if there is no other option.","Room good, but front desk MIA and sketchy lobby",,Gilles,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-07-31T00:00:00Z,2016-11-03T15:09:03Z,,,5,"We stayed at this property to attend an event about 20 miles away. It's close to the highway, which was convenient for us. Room was quite comfortable and had relatively new furnishings. However, upon arrival we were greeted by a large roll away bed standing on end (i.e., it blocked part of the entry and wouldn't have fit in room if it were set up). When I went to front desk to see about having it removed, I had to wait about 10 minutes for desk person who apparently was only staff person on duty and was working desk and dealing with room issues - she went with me to room to remove bed. Also, lobby was a little iffy - lobby restroom was not clean and, there was a carpet runner in the lobby that was really several pieces of leftover wall-to-wall remnants that had been hand cut - a bit tacky and a tripping hazard. Finally, a couple had a huge, screaming fight in the middle of the night, which I found quite disturbing because I was concerned it could turn violent - not hotel's fault but still... Would return but probably only if there is no other option.","Room good, but front desk MIA and sketchy lobby",,brigitte,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-03-28T00:00:00Z,2016-11-03T15:09:03Z,,,5,"appears to be recently remodelled, rooms were clean and new and very pleasant","Room good, but front desk MIA and sketchy lobby",,David,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-12-25T00:00:00Z,2016-11-03T15:09:03Z,,,4,"appears to be recently remodelled, rooms were clean and new and very pleasant","Room good, but front desk MIA and sketchy lobby",,michael,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-08-08T00:00:00Z,2016-11-03T15:09:03Z,,,4,"The room we had was roomy and comfortable. The complimentary breakfast was a basic offering but much appreciated. The toilet tank had a small leak, but was only evident the morning of checkout.",Easy access to Highway,,Jon,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-11-19T00:00:00Z,2016-11-03T15:09:03Z,,,5,The only complaint was trying to regulate the heat/cooling system.,Easy access to Highway,,Meg,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-06-23T00:00:00Z,2016-11-03T15:09:03Z,,,4,"Nice, clean and new motel. Wish the bathroom was a bit bigger. Wife did a quick turn and bruised her hip o the metal door latch.",Easy access to Highway,,Ed,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2013-10-23T00:00:00Z,2016-11-03T15:09:03Z,,,4,"Nice Hotel, close to Applebees, which delivered right to your room. The continental breakfast was also very good.",Nice stay,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-10-19T00:00:00Z,2016-11-03T15:09:03Z,,,5,"Good experience and very convenient to where I needed to be. Hotel was quiet and staff polite and helpful. Conveniently located between two restaurants that serve decent food at reasonable prices. Only downside was that hotel room was a bit dusty... not unclean but bedside lamp had dust on base. Very well out-fitted with outlets, however, which is needed these days. Overall, I was very pleased with my stay.",Quiet and convenient hotel,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-03-09T00:00:00Z,2016-11-03T15:09:03Z,,,5,From the moment of check in we were pleased. Greeted cordially (not fake) we were asked if we would need anything additional (we were 6 adults and 5 children under the age of 6 renting 3 rooms). They had already put our rooms nearby (even when requested at other hotels in advance this seems to be a HUGE request and usually not done) We have stayed at other hotels in the area but your rooms are spacious and beds are wonderful. We will continue to return here anytime we are in the area.,Quiet and convenient hotel,,Pat,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-09-05T00:00:00Z,2016-11-03T15:09:03Z,,,5,"We were thrilled with everything from the cleanliness to the top notch breakfast to the kindness of everyone but, the very first person we met. She was the first person we approached behind the counter when we arrived. Later we learned that she was handling both the desk and the Housekeeping roles that night. If I were to judge the facility by this one person, I would have been disappointed in her lack of hospitality in answering our questions: no smile, no patience...cranky. However the rest of our stay, and we did add an extra night, more than made up for it. This was my first getaway in 4 years on ANY kind of vacation/family celebration, so I was really hoping for a good time. I really enjoyed the cleanliness, as I own a cleaning service here in MD. Thank you so much for an overall excellent stay!!!",A long awaited getaway to Binghamton!,,Theresa,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2013-08-22T00:00:00Z,2016-11-03T15:09:03Z,,,3,"The staff was indifferent to my stay. For example, almost had to convince the front desk to go through the effort to sell me another night stay. I almost went to another hotel because it seemed too much trouble to check me out and then check me back in. Not likely to return.",Staff less than energized,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-11-03T00:00:00Z,2016-11-03T15:09:03Z,,,4,Travel mid point stop over,Staff less than energized,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-05-22T00:00:00Z,2016-11-03T15:09:03Z,,,5,"I had never stayed at a Fairfield Inn. I was very impressed with the staff., they were excellent. The rooms were great and the service was even better. Would definitely recommend anyone looking for a hotel to stay at a Fairfield Inn.",EXCELLENT HOTEL FOR THE PRICE,,EVELYN,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-04-03T00:00:00Z,2016-11-03T15:09:03Z,,,4,"Very friendly staff and excellent breakfast choices. I question that the comforter was not double sheeted but had a light weight searsucker spread on it. Also, we received half used bottle of shampoo.",Comfortable,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-12-24T00:00:00Z,2016-11-03T15:09:03Z,,,4,"Very friendly staff and excellent breakfast choices. I question that the comforter was not double sheeted but had a light weight searsucker spread on it. Also, we received half used bottle of shampoo.",Comfortable,,Sam,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-07-25T00:00:00Z,2016-11-03T15:09:03Z,,,4,"Easy on/off 81. Good service. I had requested a rollaway bed with my reservation, but they said the request wasn't there. No matter - they had one in my room within 20 mins of check-in. Overall, we were pleased.",Convenient location. Friendly service.,,Barbara,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-08-14T00:00:00Z,2016-11-03T15:09:03Z,,,3,The room was very clean. Staff very friendly. I was not impressed with the breakfast.,Convenient location. Friendly service.,,Barbara,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-10-27T00:00:00Z,2016-11-03T15:09:03Z,,,5,"nice hotel, in a convenient location to IS 81. I appreciated the great breakfast, then quick access to the highway.","Nice hotel, friendly staff, comfortable room",,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2011-03-14T00:00:00Z,2016-11-03T15:09:03Z,,,5,Free wifi throughout hotel,"Nice hotel, friendly staff, comfortable room",,Gareth Dickson,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-03-16T00:00:00Z,2016-11-03T15:09:03Z,,,3,Would have loved to know they were under going major renovations before I booked the room. But considering they were it was still a nice place to stay. Staff was extremely friendly and the rooms were very nice and clean. Pool and hot tub very nice an clean as well.,Nice hotel. Nice staff,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-08-01T00:00:00Z,2016-11-03T15:09:03Z,,,5,Tout a t suprieur nos attentes je le recommande fortement,Excellent,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-05-28T00:00:00Z,2016-11-03T15:09:03Z,,,4,"The room was fine...the bathroom was VERY small, but otherwise an OK stay.",Excellent,,Ira,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-07-23T00:00:00Z,2016-11-03T15:09:03Z,,,3,Hotel seemed clean. Staff was pleasant. Room seemed clean but it smelled very musty. I'm not sure why it smelled that way. It would be much better if they offered rooms with 2 queen beds instead of two double beds.,Room smelled very musty.,,Ira,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-08-15T00:00:00Z,2016-11-03T15:09:03Z,,,3,Hotel seemed clean. Staff was pleasant. Room seemed clean but it smelled very musty. I'm not sure why it smelled that way. It would be much better if they offered rooms with 2 queen beds instead of two double beds.,Room smelled very musty.,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-08-08T00:00:00Z,2016-11-03T15:09:03Z,,,4,"We had a great stay. Have been to this hotel before. I would suggest the pool area floor be replaced though . It is very slippery!!! And I had to call the front desk for towels. Rooms are very nice ,beds very comfortable. Love that we can walk to Applebee's or Cracker Barrel.",Nice hotel,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-08-06T00:00:00Z,2016-11-03T15:09:03Z,,,5,"Very comfortable. Great spread for a free breakfast buffet. The indoor pool was big enough (not huge), though the room was steamy. Friendly staff.",Comfortable stay,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-10-06T00:00:00Z,2016-11-03T15:09:03Z,,,5,Our late evening arrival was no problem for the staff person who registered us. The parking access was perfect for my wife's limited mobility and for carting our luggage to the room and back. The breakfast buffet was well provisioned and the server friendly and accommodating.,Best stay in ages!,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2016-08-15T00:00:00Z,2016-11-03T15:09:03Z,,,4,The staff was great. We decided to stay another day and they were very helpful. The room was extremely comfortable,Great Staff,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-07-29T00:00:00Z,2016-11-03T15:09:03Z,,,4,The staff was great. We decided to stay another day and they were very helpful. The room was extremely comfortable,Great Staff,,James,
1932 Lima Sandusky Rd,"Lodging,Corporate Lodging,Hotels",Sandusky,US,41.44144,-82.79705,Howard Johnson,44870,Bloomingville,,2016-03-28T15:01:37Z,,,0,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,,xxxxxxxxxxxxxx,
5820 Walden Rd,"Lodging,Motels,Hotels,Meeting & Event Planning Services",Beaumont,US,30.03867,-94.15933,La Quinta,77707,TX,2012-09-06T00:00:00Z,2016-03-27T14:35:53Z,,,1,"This hotel is a dump! Upon checking in was told that the place was booked with folks who are running from Isaac -- the folks are depressed, sad and crying -- we got a room with no problem as a matter of fact the parking lot and inside hotel were rather empty despite the fact that the place was booked -- the room reaked -- air conditioning unit blew out luke warm air despite having control turned to high cool -- linens and bath towels were rough and ...view morewell worn. The corridors reaked of curry/incense and it was obvious other air freshners were used to mask the obvious odors. Not opposed to other cultures but if you are going to have that sort of thing waifing through the hotel you should advertise such. My expectations are a clean room with no visible signs of anything else... would NOT recommend this place... BTW the free breakfast was nothing more than day old bakery goods with what was suppose to be biscuits and gravy... the folks running from Isaac would have been better off to weather the storm! Use this place only as a very last resort!view less",This hotel is a dump! Upon ch...,,margierodriguez.mcqueen,
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2015-05-02T00:00:00Z,2016-11-21T15:28:02Z,,,3,"Room looked to be in disrepair, bathroom door didn't shut without force. The hostess was very unprofessional with her stars and bar finger nails.","Hotels not bad, but not for an extended stay.",,Stephen,
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2014-03-19T00:00:00Z,2016-11-21T15:28:02Z,,,2,The room smelled bad. Not very clean to say the least. I would sleep in my car before stay here again.,"Hotels not bad, but not for an extended stay.",,A Traveler,
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2015-12-20T00:00:00Z,2016-11-21T15:28:02Z,,,3,The room smelled bad. Not very clean to say the least. I would sleep in my car before stay here again.,"Hotels not bad, but not for an extended stay.",,samuel,
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-06-27T00:00:00Z,2016-11-21T15:28:02Z,,,5,Very comfortable bed and pillows and clean. Refrigerator and microwave was very helpful also. A great place to stay for the price.,"Hotels not bad, but not for an extended stay.",,Maerian,
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2013-12-11T00:00:00Z,2016-11-21T15:28:02Z,,,3,Very comfortable bed and pillows and clean. Refrigerator and microwave was very helpful also. A great place to stay for the price.,"Hotels not bad, but not for an extended stay.",,A Traveler,
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-06-04T00:00:00Z,2016-11-21T15:28:02Z,,,3,The room was clean and there a good Denny across the street small beds and not enough towels breakfast was not up to par from my othere hotel stays and service at desk was quick but not a happy to see you kind just a here your key kind of thing but it did the job,It did the job !,,Samantha,
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-10-07T00:00:00Z,2016-11-21T15:28:02Z,,,4,It was an average no frills hotel,Convenient Location,,A Traveler,
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-06-05T00:00:00Z,2016-11-21T15:28:02Z,,,4,I've stayed here a couple of times on business. Decent clean but the value per is at a max. Fitness center is not much.,Decent Place,Athens,Larry B,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2013-11-02T00:00:00Z,2016-11-21T15:28:02Z,,,1,charged online and prepaid room but reception did not have this and had to pay for room again. The online price was aprox. 40.00 more than check in price. Management would only refund cheaper price.,Decent Place,Athens,E. A. Gilliland,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-04-06T00:00:00Z,2016-11-21T15:28:02Z,,,3,"The rooms were OK, but there was no insulation or soundproofing. You could hear every noise both upstairs and next door, not only that but every time a car started outside, it sounded like it was in your room!",Noisy,Athens,Mary Kay,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2013-10-16T00:00:00Z,2016-11-21T15:28:02Z,,,5,"The rooms were OK, but there was no insulation or soundproofing. You could hear every noise both upstairs and next door, not only that but every time a car started outside, it sounded like it was in your room!",Noisy,Athens,A Traveler,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2013-10-28T00:00:00Z,2016-11-21T15:28:02Z,,,1,"The hotel was easy off and on the highway, and reasonably priced, which were our main points for selection. The night clerk was very helpful for our issue. But that doesn't outweigh the huge negative of finding a condom wrapper between the sheets with suspicious spots on the blanket, which led us to believe they had not been changed from a prior guest. Upon my request, both were replaced and we were offered a different room, but inspection of this room included holes in both the sheets and blanket. Disgusting. If I hadn't booked on line I would have insisted on my money back. We would never recommend this hotel to anyone!",Disgusting,Athens,Rita,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2015-07-20T00:00:00Z,2016-11-21T15:28:02Z,,,2,"The hotel was easy off and on the highway, and reasonably priced, which were our main points for selection. The night clerk was very helpful for our issue. But that doesn't outweigh the huge negative of finding a condom wrapper between the sheets with suspicious spots on the blanket, which led us to believe they had not been changed from a prior guest. Upon my request, both were replaced and we were offered a different room, but inspection of this room included holes in both the sheets and blanket. Disgusting. If I hadn't booked on line I would have insisted on my money back. We would never recommend this hotel to anyone!",Disgusting,Athens,A Traveler,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2013-12-15T00:00:00Z,2016-11-21T15:28:02Z,,,2,It was just ok...room had a odor but carpet was new...just dated....i guess you get what you pay for...,Old smelly rooms,Athens,A Traveler,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-08-08T00:00:00Z,2016-11-21T15:28:02Z,,,3,"One night, it was very brief..............",DaysInn,Athens,A Traveler,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-05-09T00:00:00Z,2016-11-21T15:28:02Z,,,4,"One night, it was very brief..............",DaysInn,Athens,Verdella,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2015-10-16T00:00:00Z,2016-11-21T15:28:02Z,,,3,"Well, the desk clerk Sandy was pleasant and made us feel welcome. There were no more first floor rooms, apparently, so we were stuck with climbing the stairs with our arthritis and artificial hips. Our room with two queen beds only had two sets of towels, so we had to hike back down to the desk for another set to... More",Route 66 relic,Marion,Bernbag,IL
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-08-05T00:00:00Z,2016-11-21T15:28:02Z,,,3,we stayed for 2 nights the room was clean and beds were comfortable and it was in a good location close to a walmart and fast food resturants,good place,Marion,A Traveler,IL
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2015-11-24T00:00:00Z,2016-11-21T15:28:02Z,,,3,we stayed for 2 nights the room was clean and beds were comfortable and it was in a good location close to a walmart and fast food resturants,good place,Marion,Jennifer,IL
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-07-14T00:00:00Z,2016-11-21T15:28:02Z,,,5,"Super excited!! I also check the beds and they were perfect. Helpful staff, delicious complimentary breakfast, and overall great stay!! I will definitely stay there again. My family and I enjoyed our stay very much, the kids loved the complimentary breakfast which also saved us money!'Plenty of on site parking. Close to restaurants and stores. Easy to get to. Most... More",Great place to stay in the elreno,New York City,ramubarupati1,NY
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-06-07T00:00:00Z,2016-11-21T15:28:02Z,,,3,Stayed a night with my kiddo it was A good place to shower and sleep we wasn't really around to do much else!,Days in,El Reno,596kassier,OK
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-05-15T00:00:00Z,2016-11-21T15:28:02Z,,,1,My husband and I had been making a trip to California and back. We used Wyndham hotels as they seemed to be the best. Our journey to California was excellent...THEN I reserved another hotels The Days Inn El Reno. We got the King Bed No smoking for one night. Everything was going well until we decided to call it a... More,mich tourist,Camarillo,Maureen B,CA
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-03-03T00:00:00Z,2016-11-21T15:28:02Z,,,4,"Great 2 star motel! Room - immaculate room with king size bed, desk, couch-looked recently painted, carpeted, decorated - bed very comfortable Bathroom - spotless, vanity outside bath Breakfast - above average for budget motel - plain oatmeal with cranberries and brown sugar to add, flavored oatmeal, waffles, yogurt, microwavable eggs, apples, wheat/white/raison bread, jam, peanut butter, pastry, regular and... More",Great! WELL ABOVE AVERAGE!,N. Ridgeville,Ohioans_7,CA
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-06-11T00:00:00Z,2016-11-21T15:28:02Z,,,4,"We spent one night there and would stay again. The king size bedroom was clean and room had a microwave and refrigerator which was very convenient. They have a continental breakfast with omelets, waffles, yogurt, cereal, fruit, etc. The clerk was very helpful the next morning when my prescription sunglasses needed to be fixed.",Clean and comfortable,Fort Worth,Jodi R,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-05-09T00:00:00Z,2016-11-21T15:28:02Z,,,2,"I attempt to use my Wyndham Rewards. He said it was invalid and created a new number for no reason. He said you can just call this number and tell them to combine the two numbers. I asked for a detail print out of charges and he wasn't happy that I asked for one. Room was okay, the front desk... More",Clueless,El Segundo,TravelCyclingMom,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-05-26T00:00:00Z,2016-11-21T15:28:02Z,,,5,Nice night of leisure on a long trip. The service staff were friendly courteous and very helpful. The beds were comfortable and the location was quiet and afforded a good night sleep. I have stayed several times in the past and never dissatisfied with my stay or any of the staff.,A good place to stay,Oklahoma City,juliep702016,OK
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-06-28T00:00:00Z,2016-11-21T15:28:02Z,,,1,"Room was filthy, had bugs crawling up the wall, load people at all hours and we were on the top floor,",terible dirty buggy,Amarillo,247galeg,TX
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-01-07T00:00:00Z,2016-11-21T15:28:02Z,,,3,"We stayed here on our way to visit family. We got to the motel, Melissa the front desk clerk, was very friendly and got us checked in quickly. The rooms were big and seemed clean enough at first but as we settled in for the night we could tell the housekeepers defiantly needed to be retrained on how to clean... More",Not the best stay..,Saint Louis,Kim T,MO
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-06-18T00:00:00Z,2016-11-21T15:28:02Z,,,1,Terrible stay. Everything in the room felt damp as it was terribly humid. The place was dated and breakfast omelets were made in a different ZIP code or worse. The orange juice burned our throats fro the acidity. They had a cardboard like of the man in the advertisents. Now everytime I see his likeness I will run away.,Travel On,Sheboygan,468harryy,WI
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-01-01T00:00:00Z,2016-11-21T15:28:02Z,,,4,"Easy and quick check-in. Room was a positive surprise, clean and spacious Pet friendly . Breakfast was basic but good good half way point from Phoenix to Milwaukee. Next trip we will stay here again.",Great Place to Stay,Milwaukee,U5278KArichardr,WI
2700 S Country Club Rd,Hotels,El Reno,US,35.50517,-97.97284,Days Inn El Reno Ok,73036,OK,2016-10-28T00:00:00Z,2016-11-21T15:28:02Z,,,2,Overall stay was ok. The towels could have used a little more in the wash. They were dingy and you could see past stains on them. Walls had hand stains on them. Will most likely not stay here again.,Great Place to Stay,Milwaukee,A Traveler,WI
23525 N E Halsey St,"Hotels,Lodging",Troutdale,US,45.53678,-122.42104,Gresham Area Hotels,97060,OR,,2016-05-05T12:28:29Z,,,0,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,,,write a review,
1118 Government St,"Bed & Breakfasts,Hotels,Hotels & Motels,Lodging,Bed & Breakfast & Inns,Motels",Mobile,US,30.684177,-88.062045,Berney Fly Bed and Breakfast,36604,AL,2015-09-21T00:00:00Z,2016-10-26T21:18:13Z,,,5,"We stayed in the poolside room for one night and loved being in the backyard by the pool. The grounds are beautifully landscaped with trees and vines and flowers inside a privacy fence. It was a comfortable and very safe feeling for two ladies traveling alone. The shower was brand new, and our room was extremely clean. Our host was... More",Comfortable and safe,Muncie IN,terrir154,
1118 Government St,"Bed & Breakfasts,Hotels,Hotels & Motels,Lodging,Bed & Breakfast & Inns,Motels",Mobile,US,30.684177,-88.062045,Berney Fly Bed and Breakfast,36604,AL,2015-08-11T00:00:00Z,2016-10-26T21:18:13Z,,,3,"We would really like to give five stars to that place, because the house is really beautiful and well renovated, the garden is wonderful, peaceful, and the vegetation is great, our host was very kind and helpful and gave us a lot of advices about where to eat and what to see, the place is well located and easy to... More","Pleasant garden, no wifi in poolside room",Muncie IN,Juliette R,
